seed_id,mixing_level,cosine_distance
seed_053,60,0.28179794549942017
seed_053,100,0.29286879301071167
seed_054,30,0.19484680891036987
seed_054,60,0.2968800663948059
seed_054,100,0.30504465103149414
seed_055,30,0.12284237146377563
seed_055,60,0.28774237632751465
seed_055,100,0.33305132389068604
seed_056,30,0.14159399271011353
seed_056,60,0.30144840478897095
seed_056,100,0.33106958866119385
seed_057,30,0.2502819895744324
seed_057,60,0.2520729899406433
seed_057,100,0.2663307189941406
seed_058,30,0.11827844381332397
seed_058,60,0.2925335764884949
seed_058,100,0.31470656394958496
seed_059,30,0.20883846282958984
seed_059,60,0.3166312575340271
seed_059,100,0.3419753313064575
seed_060,30,0.07553368806838989
seed_060,60,0.3342360854148865
seed_060,100,0.376157283782959
seed_061,30,0.20307856798171997
seed_061,60,0.3359884023666382
seed_061,100,0.339715838432312
seed_062,30,0.1229972243309021
seed_062,60,0.2383584976196289
seed_062,100,0.24522125720977783
seed_063,30,0.19968664646148682
seed_063,60,0.36378800868988037
seed_063,100,0.4104048013687134
seed_064,30,0.1182020902633667
seed_064,60,0.2678723931312561
seed_064,100,0.290249228477478
seed_065,30,0.12380188703536987
seed_065,60,0.29204243421554565
seed_065,100,0.3272326588630676
seed_066,30,0.14995384216308594
seed_066,60,0.3050709366798401
seed_066,100,0.3051198720932007
seed_067,30,0.2135859727859497
seed_067,60,0.3581113815307617
seed_067,100,0.3642804026603699
seed_068,30,0.1768277883529663
seed_068,60,0.30278295278549194
seed_068,100,0.3423593044281006
seed_069,30,0.11276692152023315
seed_069,60,0.23219949007034302
seed_069,100,0.25653308629989624
seed_070,30,0.19816768169403076
seed_070,60,0.27460265159606934
seed_070,100,0.2950008511543274
seed_071,30,0.20478087663650513
seed_071,60,0.2733999490737915
seed_071,100,0.29632288217544556
seed_072,30,0.21526074409484863
seed_072,60,0.30589210987091064
seed_072,100,0.31877297163009644
seed_073,30,0.15985196828842163
seed_073,60,0.2637186050415039
seed_073,100,0.2694118618965149
seed_074,30,0.18265169858932495
seed_074,60,0.22128158807754517
seed_074,100,0.2500203251838684
seed_075,30,0.09486567974090576
seed_075,60,0.2890271544456482
seed_075,100,0.31301552057266235
seed_076,30,0.0701799988746643
seed_076,60,0.3150305151939392
seed_076,100,0.349889874458313
seed_077,30,0.21179383993148804
seed_077,60,0.3343115448951721
seed_077,100,0.34062594175338745
seed_078,30,0.09887290000915527
seed_078,60,0.2363530397415161
seed_078,100,0.25527113676071167
seed_079,30,0.11736321449279785
seed_079,60,0.2326875925064087
seed_079,100,0.24436521530151367
seed_080,30,0.11267966032028198
seed_080,60,0.34400421380996704
seed_080,100,0.37628239393234253
seed_081,30,0.2625083327293396
seed_081,60,0.29365211725234985
seed_081,100,0.3285805583000183
seed_082,30,0.22016865015029907
seed_082,60,0.29264116287231445
seed_082,100,0.3100687265396118
seed_083,30,0.20905989408493042
seed_083,60,0.3563392162322998
seed_083,100,0.3581657409667969
seed_084,30,0.13553178310394287
seed_084,60,0.30059683322906494
seed_084,100,0.3140532374382019
seed_085,30,0.0992245078086853
seed_085,60,0.2568342089653015
seed_085,100,0.26981115341186523
seed_086,30,0.2725362181663513
seed_086,60,0.2383124828338623
seed_086,100,0.28509730100631714
seed_087,30,0.1523842215538025
seed_087,60,0.2747134566307068
seed_087,100,0.3204510807991028
seed_088,30,0.17206448316574097
seed_088,60,0.2889792323112488
seed_088,100,0.32553285360336304
seed_089,30,0.18219822645187378
seed_089,60,0.25837498903274536
seed_089,100,0.29232257604599
seed_090,30,0.13989275693893433
seed_090,60,0.2828484773635864
seed_090,100,0.2907171845436096
seed_091,30,0.11253535747528076
seed_091,60,0.2860034704208374
seed_091,100,0.28567373752593994
seed_092,30,0.1707814335823059
seed_092,60,0.30222076177597046
seed_092,100,0.3060387969017029
seed_093,30,0.13902872800827026
seed_093,60,0.30398428440093994
seed_093,100,0.3000669479370117
seed_094,30,0.1251382827758789
seed_094,60,0.34456002712249756
seed_094,100,0.3533395528793335
seed_095,30,0.1339835524559021
seed_095,60,0.3469124436378479
seed_095,100,0.3602874279022217
seed_096,30,0.1832481026649475
seed_096,60,0.2867968678474426
seed_096,100,0.3092958927154541
seed_097,30,0.113217294216156
seed_097,60,0.31485921144485474
seed_097,100,0.3462402820587158
seed_098,30,0.20042496919631958
seed_098,60,0.19719964265823364
seed_098,100,0.2114579677581787
seed_099,30,0.20642292499542236
seed_099,60,0.30112212896347046
seed_099,100,0.3373108506202698
seed_100,30,0.11252337694168091
seed_100,60,0.28880345821380615
seed_100,100,0.2949402928352356
seed_101,30,0.14510327577590942
seed_101,60,0.30603551864624023
seed_101,100,0.34212642908096313
seed_102,30,0.16358250379562378
seed_102,60,0.2700697183609009
seed_102,100,0.30395078659057617
seed_103,30,0.2266048789024353
seed_103,60,0.338370144367218
seed_103,100,0.3443240523338318
seed_104,30,0.1958269476890564
seed_104,60,0.2980394959449768
seed_104,100,0.3203237056732178
seed_105,30,0.28964173793792725
seed_105,60,0.35505664348602295
seed_105,100,0.3681066632270813
